dt,rawTX,rawTY,rawTZ,rawYaw,rawPitch,rawRoll,correctedTX,correctedTY,correctedTZ,correctedYaw,correctedPitch,correctedRoll,filteredTX,filteredTY,filteredTZ,filteredYaw,filteredPitch,filteredRoll,mappedTX,mappedTY,mappedTZ,mappedYaw,mappedPitch,mappedRoll
0.0034004,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.220349,-0.000946701,-0.0796762,0.0346805,0,0,0.550874,-0.000946701,-0.0796762,0.0346805
0.0040413,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.22102,-0.000948941,-0.0799107,0.0347631,0,0,0.55255,-0.000948941,-0.0799107,0.0347631
0.0036021,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.221598,-0.000950879,-0.0801135,0.0348345,0,0,0.553994,-0.000950879,-0.0801135,0.0348345
0.0038735,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.222214,-0.000952954,-0.0803306,0.034911,0,0,0.555535,-0.000952954,-0.0803306,0.034911
0.0040366,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.222857,-0.000955123,-0.0805576,0.0349909,0,0,0.557142,-0.000955123,-0.0805576,0.0349909
0.0032533,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.222383,-0.000955123,-0.0804847,0.0349838,0,0,0.555957,-0.000955123,-0.0804847,0.0349837
0.0044118,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.221749,-0.000955123,-0.0803869,0.0349741,0,0,0.554373,-0.000955123,-0.0803869,0.0349741
0.0043555,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.221126,-0.000955123,-0.0802904,0.0349646,0,0,0.552814,-0.000955123,-0.0802904,0.0349646
0.0033497,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.220646,-0.000955123,-0.0802159,0.0349572,0,0,0.551616,-0.000955123,-0.0802158,0.0349572
0.0038123,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.220108,-0.000955123,-0.0801319,0.034949,0,0,0.550269,-0.000955123,-0.0801319,0.034949
0.003919,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.219558,-0.000955123,-0.080046,0.0349405,0,0,0.548896,-0.000955123,-0.080046,0.0349405
0.0034318,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.219077,-0.000955123,-0.0799706,0.034933,0,0,0.547693,-0.000955123,-0.0799706,0.034933
0.0048943,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.218396,-0.000955123,-0.0798635,0.0349225,0,0,0.545989,-0.000955123,-0.0798635,0.0349225
0.0038448,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.219023,-0.000957181,-0.0800797,0.0349984,0,0,0.547557,-0.000957181,-0.0800797,0.0349984
0.0031716,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.219541,-0.000958886,-0.0802589,0.0350613,0,0,0.548852,-0.000958886,-0.0802589,0.0350613
0.0049555,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.220337,-0.000961513,-0.0805349,0.0351583,0,0,0.550842,-0.000961513,-0.0805349,0.0351583
0.0023287,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.22072,-0.000962784,-0.0806684,0.0352052,0,0,0.551801,-0.000962784,-0.0806684,0.0352052
0.0048875,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.221504,-0.000965386,-0.0809417,0.0353012,0,0,0.553759,-0.000965386,-0.0809417,0.0353012
0.0038352,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.222117,-0.000967431,-0.0811567,0.0353767,0,0,0.555291,-0.000967431,-0.0811567,0.0353767
0.0032199,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.222629,-0.000969146,-0.0813368,0.0354399,0,0,0.556572,-0.000969146,-0.0813368,0.0354399
0.0049213,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.223401,-0.000971738,-0.0816091,0.0355356,0,0,0.558503,-0.000971738,-0.0816091,0.0355356
0.0034041,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.223937,-0.000973544,-0.0817988,0.0356022,0,0,0.559842,-0.000973544,-0.0817988,0.0356022
0.0038388,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.224537,-0.000975576,-0.0820123,0.0356772,0,0,0.561343,-0.000975576,-0.0820123,0.0356772
0.0040918,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.225174,-0.000977735,-0.0822392,0.0357569,0,0,0.562936,-0.000977735,-0.0822392,0.0357569
0.003817,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.225768,-0.000979758,-0.0824517,0.0358315,0,0,0.564421,-0.000979758,-0.0824517,0.0358315
0.0038353,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.225197,-0.000979758,-0.0823639,0.0358218,0,0,0.562992,-0.000979758,-0.0823639,0.0358218
0.0038568,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.224625,-0.000979758,-0.0822758,0.035812,0,0,0.561562,-0.000979758,-0.0822758,0.035812
0.003898,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.224051,-0.000979758,-0.0821871,0.0358021,0,0,0.560129,-0.000979758,-0.0821871,0.0358021
0.0039324,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.223478,-0.000979758,-0.0820982,0.0357922,0,0,0.558696,-0.000979758,-0.0820982,0.0357922
0.0038911,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.222915,-0.000979758,-0.0820105,0.0357825,0,0,0.557286,-0.000979758,-0.0820105,0.0357825
0.0034202,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.222415,-0.000979758,-0.0819326,0.0357738,0,0,0.556037,-0.000979758,-0.0819326,0.0357738
0.0033325,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.221929,-0.000979758,-0.0818566,0.0357654,0,0,0.554823,-0.000979758,-0.0818566,0.0357654
0.0049052,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.221225,-0.000979758,-0.0817461,0.0357531,0,0,0.553063,-0.000979758,-0.0817461,0.0357531
0.0038753,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.220672,-0.000979758,-0.0816589,0.0357434,0,0,0.551679,-0.000979758,-0.0816589,0.0357434
0.0039128,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.220115,-0.000979758,-0.0815708,0.0357336,0,0,0.550287,-0.000979758,-0.0815708,0.0357336
0.0038637,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.220736,-0.000981792,-0.0817856,0.0358088,0,0,0.551839,-0.000981792,-0.0817856,0.0358088
0.0032,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.221248,-0.000983474,-0.0819632,0.035871,0,0,0.553119,-0.000983474,-0.0819632,0.035871
0.00487,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.222018,-0.000986016,-0.0822317,0.0359649,0,0,0.555046,-0.000986016,-0.0822317,0.0359649
0.0034174,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.222558,-0.000987801,-0.0824202,0.0360309,0,0,0.556394,-0.000987801,-0.0824202,0.0360309
0.003984,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.223184,-0.000989881,-0.0826398,0.0361078,0,0,0.55796,-0.000989881,-0.0826398,0.0361078
0.0038699,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.223788,-0.000991893,-0.0828523,0.0361821,0,0,0.559469,-0.000991893,-0.0828523,0.0361821
0.0039765,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.224409,-0.000993971,-0.0830718,0.0362589,0,0,0.561023,-0.000993971,-0.0830718,0.0362589
0.0042688,2.42733,0.476696,44.9663,-2.29478,-21.8541,-1.33306,0.0485373,-0.0510872,0.456384,-0.0325988,-0.282546,0.125572,0,0,0.225076,-0.000996207,-0.0833079,0.0363416,0,0,0.56269,-0.000996207,-0.0833079,0.0363416
0.0033536,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.224577,-0.000996207,-0.0832303,0.0363324,0,0,0.561443,-0.000996207,-0.0832303,0.0363324
0.0039009,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.224003,-0.000996207,-0.0831405,0.0363217,0,0,0.560006,-0.000996207,-0.0831405,0.0363217
0.0038589,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.223436,-0.000996207,-0.0830518,0.0363111,0,0,0.55859,-0.000996207,-0.0830518,0.0363111
0.0031054,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.222978,-0.000996207,-0.0829798,0.0363026,0,0,0.557446,-0.000996207,-0.0829798,0.0363026
0.0048505,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.222269,-0.000996207,-0.0828681,0.0362893,0,0,0.555672,-0.000996207,-0.0828681,0.0362893
0.0038795,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.221709,-0.000996207,-0.0827797,0.0362788,0,0,0.554273,-0.000996207,-0.0827796,0.0362788
0.0039056,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.221147,-0.000996207,-0.0826904,0.0362682,0,0,0.552867,-0.000996207,-0.0826904,0.0362682
0.0032925,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.22067,-0.000996207,-0.0826145,0.0362592,0,0,0.551675,-0.000996207,-0.0826145,0.0362592
0.003426,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.220178,-0.000996207,-0.082536,0.0362498,0,0,0.550446,-0.000996207,-0.082536,0.0362498
0.0048932,2.37879,0.527783,44.5099,-2.25966,-21.5716,-1.44572,0,0,0,4.48231e-06,-6.83019e-06,4.48231e-06,0,0,0.219488,-0.000996207,-0.0824255,0.0362367,0,0,0.548719,-0.000996207,-0.0824255,0.0362367
0.0033636,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.00433981,0.00779361,0.231734,-0.013523,-0.0510703,0.0382763,0.0108495,0.019484,0.579336,-0.013523,-0.0510703,0.0382763
0.0032824,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.00846843,0.0152079,0.243385,-0.0252423,-0.0217363,0.0401845,0.0211711,0.0380199,0.608463,-0.0252423,-0.0217363,0.0401845
0.0044176,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.0138335,0.0248427,0.258525,-0.0402145,0.0157398,0.0426224,0.0345837,0.0621067,0.646312,-0.0402145,0.0157398,0.0426224
0.0033649,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.0177922,0.0319519,0.269696,-0.0510178,0.042781,0.0443814,0.0444805,0.0798798,0.674241,-0.0510178,0.042781,0.0443814
0.0048663,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.0232928,0.0418301,0.285219,-0.0657676,0.0797004,0.046783,0.058232,0.104575,0.713047,-0.0657676,0.0797004,0.046783
0.0041925,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.027913,0.0501273,0.298257,-0.0778418,0.109923,0.048749,0.0697825,0.125318,0.745641,-0.0778418,0.109923,0.048749
0.0064353,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.0347492,0.0624039,0.317548,-0.0953002,0.153622,0.0515916,0.0868729,0.15601,0.79387,-0.0953002,0.153622,0.0515916
3.11e-05,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.0348679,0.0626171,0.317883,-0.0955923,0.154353,0.0516392,0.0871697,0.156543,0.794707,-0.0955923,0.154353,0.0516392
0.0042897,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.039198,0.0703933,0.330102,-0.106236,0.180996,0.0533723,0.097995,0.175983,0.825256,-0.106236,0.180996,0.0533723
0.0039577,3.04147,1.63827,46.4173,-3.29635,-19.2465,-1.60649,0.662683,1.11049,1.90735,-0.979544,2.32184,0.220683,0.0431072,0.0774136,0.341134,-0.115601,0.204437,0.0548971,0.107768,0.193534,0.852834,-0.115601,0.204437,0.0548971
0.0038445,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.0803302,0.137818,0.443004,-0.172126,0.316627,0.0863452,0.200826,0.344544,1.10751,-0.172126,0.316627,0.0863452
0.0039646,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.116945,0.197235,0.54321,-0.227968,0.427461,0.117413,0.292363,0.493087,1.35802,-0.227968,0.427461,0.117413
0.0038309,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.150947,0.252412,0.636265,-0.279994,0.530721,0.146358,0.377368,0.63103,1.59066,-0.279994,0.530721,0.146358
0.0031219,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.177732,0.295877,0.709567,-0.321061,0.61223,0.169206,0.444329,0.739691,1.77392,-0.321061,0.61223,0.169206
0.0048776,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.217239,0.359987,0.817687,-0.381694,0.732575,0.20294,0.543097,0.899967,2.04422,-0.381694,0.732575,0.20294
0.00382,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.246485,0.407446,0.897727,-0.426591,0.821686,0.227919,0.616212,1.01862,2.24432,-0.426591,0.821686,0.227919
0.0039093,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.275087,0.453861,0.976004,-0.470465,0.908767,0.252329,0.687718,1.13465,2.44001,-0.470465,0.908767,0.252329
0.0039198,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.302796,0.498825,1.05184,-0.512891,0.992973,0.275933,0.75699,1.24706,2.62959,-0.512891,0.992973,0.275933
0.003833,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.328778,0.540988,1.12294,-0.552564,1.07172,0.298005,0.821944,1.35247,2.80735,-0.552564,1.07172,0.298005
0.0038505,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.353752,0.581516,1.19129,-0.590551,1.14711,0.319139,0.884381,1.45379,2.97823,-0.590551,1.14711,0.319139
0.0038796,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.377763,0.62048,1.257,-0.626926,1.21931,0.339377,0.944409,1.5512,3.14251,-0.626926,1.21931,0.339377
0.0032727,3.87621,2.90292,48.6575,-4.54416,-17.2682,-1.06683,1.49742,2.37514,4.14755,-2.18759,4.28735,1.22098,0.397252,0.652105,1.31034,-0.656312,1.27763,0.355726,0.993129,1.63026,3.27584,-0.656312,1.27763,0.355726
0.0049179,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.456132,0.741398,1.45594,-0.735665,1.3798,0.420644,1.14033,1.85349,3.63985,-0.735665,1.3798,0.420644
0.0033954,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.494438,0.799489,1.55066,-0.788108,1.44733,0.463548,1.2361,1.99872,3.87666,-0.788108,1.44733,0.463548
0.0038763,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.536424,0.863161,1.65449,-0.846099,1.52199,0.510989,1.34106,2.1579,4.13622,-0.846099,1.52199,0.510989
0.0036579,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.574331,0.920648,1.74822,-0.898905,1.58998,0.554189,1.43583,2.30162,4.37056,-0.898905,1.58998,0.554189
0.00388,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.613981,0.980777,1.84627,-0.954506,1.66157,0.599676,1.53495,2.45194,4.61568,-0.954506,1.66157,0.599676
0.0032715,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.64496,1.02776,1.92288,-0.99821,1.71784,0.63543,1.6124,2.56939,4.80719,-0.99821,1.71784,0.63543
0.0048368,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.688964,1.09449,2.03169,-1.06053,1.79808,0.686413,1.72241,2.73622,5.07923,-1.06053,1.79808,0.686413
0.0039775,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.723165,1.14636,2.11626,-1.10917,1.86071,0.726206,1.80791,2.86589,5.29066,-1.10917,1.86071,0.726206
0.0034519,4.48132,3.71432,49.8899,-5.59692,-16.9912,-0.232589,2.10253,3.18654,5.37992,-3.20152,4.54609,2.44339,0.751487,1.18931,2.1863,-1.14954,1.91268,0.759228,1.87872,2.97327,5.46575,-1.14954,1.91268,0.759228
0.003919,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,0.804896,1.28635,2.38762,-1.18387,1.93695,0.786168,2.01224,3.21587,5.96905,-1.18387,1.93695,0.786168
0.0042216,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,0.85842,1.3836,2.58938,-1.21907,1.96183,0.813782,2.14605,3.45899,6.47344,-1.21907,1.96183,0.813782
0.0034023,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,0.898778,1.45692,2.7415,-1.2462,1.981,0.835061,2.24695,3.64231,6.85376,-1.2462,1.981,0.835061
0.0039018,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,0.942204,1.53583,2.9052,-1.27585,2.00196,0.858328,2.35551,3.83957,7.26299,-1.27585,2.00196,0.858328
0.0038844,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,0.982926,1.60982,3.05869,-1.30413,2.02195,0.880513,2.45731,4.02454,7.64673,-1.30413,2.02195,0.880513
0.0042799,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,1.02527,1.68675,3.21831,-1.33398,2.04304,0.903933,2.56317,4.21688,8.04577,-1.33398,2.04304,0.903933
0.0034629,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,1.05751,1.74533,3.33983,-1.35705,2.05935,0.922034,2.64377,4.36332,8.34958,-1.35705,2.05935,0.922034
0.0038304,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,1.09142,1.80694,3.46765,-1.38156,2.07667,0.941261,2.72855,4.51735,8.66913,-1.38156,2.07667,0.941261
0.0038561,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,1.12409,1.8663,3.59081,-1.40539,2.09351,0.959956,2.81023,4.66576,8.97703,-1.40539,2.09351,0.959956
0.0038853,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,1.15506,1.92258,3.70755,-1.42815,2.1096,0.97781,2.88766,4.80644,9.26889,-1.42815,2.1096,0.97781
0.0039287,4.6573,4.40989,52.1753,-5.65344,-18.1442,-0.29675,2.27851,3.88211,7.66537,-3.23051,3.39225,2.3983,1.1847,1.97643,3.81928,-1.45007,2.12509,0.995009,2.96175,4.94107,9.54819,-1.45007,2.12509,0.995009
0.0038082,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.22216,2.11109,4.04853,-1.48684,2.17839,1.03996,3.0554,5.27772,10.1213,-1.48684,2.17839,1.03996
0.0038532,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.25754,2.23827,4.26505,-1.52271,2.23038,1.08381,3.14384,5.59568,10.6626,-1.52271,2.23038,1.08381
0.0039583,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.29128,2.35957,4.47156,-1.55795,2.28146,1.12688,3.2282,5.89893,11.1789,-1.55795,2.28146,1.12688
0.0037881,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.32133,2.46761,4.65548,-1.59019,2.32819,1.1663,3.30333,6.16903,11.6387,-1.59019,2.32819,1.1663
0.0038755,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.35008,2.57097,4.83145,-1.62179,2.37399,1.20492,3.37521,6.42743,12.0786,-1.62179,2.37399,1.20492
0.0038219,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.37675,2.66684,4.99466,-1.65175,2.41741,1.24155,3.44188,6.66711,12.4867,-1.65175,2.41741,1.24155
0.0039295,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.40244,2.75919,5.15187,-1.68118,2.46008,1.27753,3.5061,6.89797,12.8797,-1.68118,2.46008,1.27753
0.0033086,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.42288,2.83267,5.27697,-1.70504,2.49466,1.30669,3.55719,7.08167,13.1924,-1.70504,2.49466,1.30669
0.0041916,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.44727,2.92034,5.42623,-1.7339,2.53649,1.34198,3.61817,7.30086,13.5656,-1.7339,2.53649,1.34198
0.0034801,4.60191,5.97782,54.1726,-5.60519,-16.8716,0.462985,2.22312,5.45004,9.66263,-3.21202,4.66549,3.14221,1.46744,2.99286,5.54968,-1.75813,2.57161,1.37159,3.66859,7.48214,13.8742,-1.75813,2.57161,1.37159
