dt,rawTX,rawTY,rawTZ,rawYaw,rawPitch,rawRoll,correctedTX,correctedTY,correctedTZ,correctedYaw,correctedPitch,correctedRoll,filteredTX,filteredTY,filteredTZ,filteredYaw,filteredPitch,filteredRoll,mappedTX,mappedTY,mappedTZ,mappedYaw,mappedPitch,mappedRoll
0.0039204,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00180209,0,0.0155985,-0.00205647,-0.00111191,0.000704635,0.00450523,0,0.0389963,-0.00205647,-0.00111191,0.000704635
0.003925,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00180209,0,0.0155985,-0.00205647,-0.00111191,0.000704635,0.00450523,0,0.0389963,-0.00205647,-0.00111191,0.000704635
0.0038866,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00215576,0,0.0186598,-0.0024686,-0.00133369,0.000845947,0.00538941,0,0.0466496,-0.0024686,-0.00133369,0.000845947
0.0039162,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00250967,0,0.0217231,-0.00288316,-0.00155678,0.000988089,0.00627416,0,0.0543078,-0.00288316,-0.00155678,0.000988089
0.0039757,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.002868,0,0.0248248,-0.00330531,-0.00178394,0.00113283,0.00716999,0,0.0620619,-0.00330531,-0.00178394,0.00113283
0.0037943,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00320895,0,0.027776,-0.00370912,-0.00200125,0.00127129,0.00802238,0,0.06944,-0.00370912,-0.00200125,0.00127129
0.0038262,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00354946,0,0.0307233,-0.00411437,-0.00221932,0.00141024,0.00887364,0,0.0768083,-0.00411437,-0.00221932,0.00141024
0.0039397,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00389512,0,0.0337153,-0.0045279,-0.00244185,0.00155203,0.0097378,0,0.0842883,-0.0045279,-0.00244185,0.00155203
0.0038781,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00423881,0,0.0366902,-0.00494112,-0.00266421,0.00169371,0.010597,0,0.0917255,-0.00494112,-0.00266421,0.00169371
0.0038304,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.0039068,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.0039726,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.0038085,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.0039177,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.003924,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.0037272,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00456956,0,0.0395531,-0.005341,-0.00287939,0.00183082,0.0114239,0,0.0988828,-0.005341,-0.00287939,0.00183082
0.0039082,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00491083,0,0.0425071,-0.00575582,-0.00310262,0.00197305,0.0122771,0,0.106268,-0.00575582,-0.00310262,0.00197305
0.003825,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00523929,0,0.0453502,-0.00615726,-0.00331864,0.0021107,0.0130982,0,0.113375,-0.00615726,-0.00331864,0.0021107
0.0038602,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00556568,0,0.0481753,-0.0065583,-0.00353445,0.0022482,0.0139142,0,0.120438,-0.0065583,-0.00353445,0.0022482
0.0039324,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00589929,0,0.051063,-0.00697053,-0.00375628,0.00238954,0.0147482,0,0.127658,-0.00697053,-0.00375628,0.00238954
0.0038656,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00622719,0,0.0539013,-0.00737787,-0.00397548,0.00252921,0.015568,0,0.134753,-0.00737787,-0.00397548,0.00252921
0.003936,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00655374,0,0.0567278,-0.00778579,-0.00419499,0.00266908,0.0163844,0,0.141819,-0.00778579,-0.00419499,0.00266908
0.0039034,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00687998,0,0.0595516,-0.00819537,-0.00441539,0.00280951,0.0171999,0,0.148879,-0.00819537,-0.00441539,0.00280951
0.0038235,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00720899,0,0.0623994,-0.00861057,-0.00463882,0.00295187,0.0180225,0,0.155999,-0.00861057,-0.00463882,0.00295187
0.0037349,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0075196,0,0.065088,-0.00900472,-0.00485092,0.00308702,0.018799,0,0.16272,-0.00900472,-0.00485092,0.00308702
0.0038523,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0037656,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0038405,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0038117,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0039491,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0041033,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0031762,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0040293,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0038515,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0038718,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0038111,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.00784019,0,0.067863,-0.00941377,-0.00507105,0.00322727,0.0196005,0,0.169657,-0.00941377,-0.00507105,0.00322727
0.0039896,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0081643,0,0.0706684,-0.0098296,-0.00529481,0.00336985,0.0204108,0,0.176671,-0.0098296,-0.00529481,0.00336985
0.0038265,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00846894,0,0.0733053,-0.0102228,-0.00550638,0.00350465,0.0211724,0,0.183263,-0.0102228,-0.00550638,0.00350465
0.0038949,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00877748,0,0.075976,-0.0106232,-0.00572186,0.00364195,0.0219437,0,0.18994,-0.0106232,-0.00572186,0.00364195
0.0038866,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00908468,0,0.0786351,-0.0110241,-0.00593762,0.00377943,0.0227117,0,0.196588,-0.0110241,-0.00593762,0.00377943
0.0038938,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00939241,0,0.0812986,-0.0114278,-0.00615486,0.00391785,0.023481,0,0.203247,-0.0114278,-0.00615486,0.00391785
0.0039101,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00969835,0,0.0839468,-0.0118316,-0.00637213,0.00405628,0.0242459,0,0.209867,-0.0118316,-0.00637213,0.00405628
0.0038586,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.00999778,0,0.0865386,-0.0122287,-0.00658584,0.00419246,0.0249944,0,0.216347,-0.0122287,-0.00658584,0.00419246
0.0038605,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0038364,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0039187,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0039804,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0039532,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0038186,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0039642,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0039556,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0102964,0,0.0891233,-0.012627,-0.00680018,0.00432902,0.025741,0,0.222808,-0.012627,-0.00680018,0.00432902
0.0038823,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0105929,0,0.0916899,-0.0130245,-0.00701404,0.00446529,0.0264823,0,0.229225,-0.0130245,-0.00701404,0.00446529
0.0037624,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0108777,0,0.0941553,-0.0134082,-0.00722055,0.00459687,0.0271943,0,0.235388,-0.0134082,-0.00722055,0.00459687
0.0039504,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0111741,0,0.0967206,-0.0138095,-0.00743649,0.00473446,0.0279353,0,0.241801,-0.0138095,-0.00743649,0.00473446
0.0038705,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0114628,0,0.0992192,-0.0142023,-0.00764787,0.00486915,0.0286569,0,0.248048,-0.0142023,-0.00764787,0.00486915
0.0039613,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0117569,0,0.101765,-0.0146046,-0.00786435,0.00500708,0.0293923,0,0.254414,-0.0146046,-0.00786435,0.00500708
0.003937,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0120482,0,0.104286,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260716,-0.0150049,-0.00807978,0.00514435
0.0039894,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104261,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260654,-0.0150049,-0.00807978,0.00514435
0.0037713,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104238,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260595,-0.0150049,-0.00807978,0.00514435
0.0040558,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104213,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260532,-0.0150049,-0.00807978,0.00514435
0.0037454,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104189,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260473,-0.0150049,-0.00807978,0.00514435
0.0039139,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104165,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260413,-0.0150049,-0.00807978,0.00514435
0.0037846,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104142,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260355,-0.0150049,-0.00807978,0.00514435
0.0039042,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104118,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260295,-0.0150049,-0.00807978,0.00514435
0.0038971,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0120482,0,0.104094,-0.0150049,-0.00807978,0.00514435,0.0301204,0,0.260235,-0.0150049,-0.00807978,0.00514435
0.0038254,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0123323,0,0.106554,-0.0153974,-0.00829099,0.00527892,0.0308308,0,0.266386,-0.0153974,-0.00829099,0.00527892
0.0038439,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0126137,0,0.10899,-0.015788,-0.00850116,0.00541284,0.0315342,0,0.272476,-0.015788,-0.00850116,0.00541284
0.0039246,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0128971,0,0.111445,-0.0161836,-0.00871406,0.00554849,0.0322428,0,0.278612,-0.0161836,-0.00871406,0.00554849
0.0038854,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0131761,0,0.11386,-0.0165749,-0.00892459,0.00568264,0.0329402,0,0.28465,-0.0165749,-0.00892459,0.00568264
0.0039517,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0134599,0,0.116318,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.290794,-0.0169748,-0.00913981,0.00581977
0.0038401,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0134599,0,0.11624,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.2906,-0.0169748,-0.00913981,0.00581977
0.003935,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0134599,0,0.116161,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.290402,-0.0169748,-0.00913981,0.00581977
0.0039535,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0134599,0,0.116082,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.290204,-0.0169748,-0.00913981,0.00581977
0.0038703,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0134599,0,0.116005,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.290012,-0.0169748,-0.00913981,0.00581977
0.0039049,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0134599,0,0.115927,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.289818,-0.0169748,-0.00913981,0.00581977
0.0038981,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0134599,0,0.11585,-0.0169748,-0.00913981,0.00581977,0.0336498,0,0.289626,-0.0169748,-0.00913981,0.00581977
0.0039291,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0137417,0,0.118292,-0.0173738,-0.00935451,0.00595657,0.0343543,0,0.29573,-0.0173738,-0.00935451,0.00595657
0.0038206,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.014018,0,0.120686,-0.0177667,-0.00956592,0.00609127,0.035045,0,0.301715,-0.0177667,-0.00956592,0.00609127
0.0038378,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0142876,0,0.123022,-0.0181519,-0.0097732,0.00622334,0.0357189,0,0.307554,-0.0181519,-0.0097732,0.00622334
0.0038907,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0145591,0,0.125375,-0.0185415,-0.00998286,0.00635693,0.0363979,0,0.313438,-0.0185415,-0.00998286,0.00635693
0.0039861,1.68967,12.9185,80.9665,-2.86005,-14.0302,-5.84597,0.183945,0.0746262,0.826611,-0.419306,-0.2395,0.163483,0.0148349,0,0.127765,-0.018939,-0.0101968,0.00649324,0.0370873,0,0.319412,-0.018939,-0.0101968,0.00649324
0.0038863,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0148349,0,0.127635,-0.018939,-0.0101968,0.00649324,0.0370873,0,0.319088,-0.018939,-0.0101968,0.00649324
0.003894,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0148349,0,0.127505,-0.018939,-0.0101968,0.00649324,0.0370873,0,0.318764,-0.018939,-0.0101968,0.00649324
0.0039283,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0148349,0,0.127376,-0.018939,-0.0101968,0.00649324,0.0370873,0,0.31844,-0.018939,-0.0101968,0.00649324
0.0039189,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0148349,0,0.127247,-0.018939,-0.0101968,0.00649324,0.0370873,0,0.318117,-0.018939,-0.0101968,0.00649324
0.0039172,1.50572,12.8439,80.1399,-2.42785,-13.7911,-5.90643,0,0,0,9.81839e-06,-3.29187e-13,-3.84198e-06,0.0148349,0,0.127119,-0.018939,-0.0101968,0.00649324,0.0370873,0,0.317796,-0.018939,-0.0101968,0.00649324
